Time (ns)	S2_0.6uJ(%)	S2_2.3uJ(%)	S2_6.6uJ(%)	S2_15uJ(%)
13.118585	100.217777777778	100.662222222222	100.126666666667	91.5911111111111
13.143585	100.26	100.562222222222	100.164444444444	91.7022222222222
13.168585	100.308888888889	100.457777777778	100.14	91.8244444444445
13.193585	100.337777777778	100.371111111111	100.108888888889	91.8888888888889
13.218585	100.344444444444	100.311111111111	100.084444444444	91.9177777777778
13.243585	100.324444444444	100.271111111111	100.024444444444	91.9488888888889
13.268585	100.284444444444	100.242222222222	99.9266666666667	91.9711111111111
13.293585	100.233333333333	100.268888888889	99.8133333333333	91.9755555555555
13.318585	100.184444444444	100.38	99.6977777777778	91.9911111111111
13.343585	100.126666666667	100.526666666667	99.5866666666667	92.0244444444444
13.368585	100.046666666667	100.611111111111	99.5244444444444	92.04
13.393585	99.9622222222222	100.631111111111	99.5577777777778	92.0355555555556
13.418585	99.9155555555556	100.666666666667	99.6777777777778	92.0511111111111
13.443585	99.9155555555556	100.742222222222	99.8377777777778	92.0955555555556
13.468585	99.9022222222222	100.804444444444	100.024444444444	92.1444444444444
13.493585	99.8511111111111	100.811111111111	100.246666666667	92.1844444444444
13.518585	99.8044444444444	100.746666666667	100.464444444444	92.2177777777778
13.543585	99.7866666666667	100.631111111111	100.595555555556	92.2311111111111
13.568585	99.7755555555556	100.526666666667	100.588888888889	92.2044444444444
13.593585	99.78	100.464444444444	100.484444444444	92.1466666666667
13.618585	99.8377777777778	100.42	100.377777777778	92.0911111111111
13.643585	99.9044444444444	100.36	100.304444444444	92.0577777777778
13.668585	99.9	100.304444444444	100.217777777778	92.0577777777778
13.693585	99.8133333333333	100.28	100.077777777778	92.08
13.718585	99.7444444444445	100.26	99.9177777777778	92.0911111111111
13.743585	99.7577777777778	100.211111111111	99.7866666666667	92.0755555555556
13.768585	99.8355555555556	100.148888888889	99.6711111111111	92.0444444444444
13.793585	99.9244444444444	100.122222222222	99.56	92.0133333333333
13.818585	99.9911111111111	100.153333333333	99.4977777777778	91.9666666666667
13.843585	100.046666666667	100.213333333333	99.5355555555555	91.8977777777778
13.868585	100.077777777778	100.231111111111	99.6444444444444	91.8355555555556
13.893585	100.088888888889	100.197777777778	99.7288888888889	91.8155555555556
13.918585	100.088888888889	100.153333333333	99.7444444444445	91.8044444444445
13.943585	100.097777777778	100.133333333333	99.7155555555556	91.7666666666667
13.968585	100.108888888889	100.104444444444	99.6688888888889	91.74
13.993585	100.097777777778	100.046666666667	99.6066666666667	91.7933333333333
14.018585	100.037777777778	99.9733333333333	99.5377777777778	91.9288888888889
14.043585	99.9355555555556	99.9111111111111	99.5222222222222	92.0777777777778
14.068585	99.8311111111111	99.8533333333333	99.6066666666667	92.1955555555556
14.093585	99.7911111111111	99.8	99.7577777777778	92.2933333333333
14.118585	99.8	99.7555555555556	99.9	92.3488888888889
14.143585	99.7888888888889	99.7111111111111	99.9933333333333	92.3311111111111
14.168585	99.72	99.6533333333333	100.022222222222	92.2577777777778
14.193585	99.6533333333333	99.6022222222222	99.98	92.1955555555556
14.218585	99.6444444444444	99.6111111111111	99.8866666666667	92.1755555555556
14.243585	99.66	99.68	99.7666666666667	92.16
14.268585	99.6288888888889	99.7444444444445	99.6577777777778	92.1088888888889
14.293585	99.5466666666667	99.7911111111111	99.5622222222222	92.0244444444444
14.318585	99.4511111111111	99.8644444444444	99.48	91.94
14.343585	99.3444444444444	99.9644444444445	99.4266666666667	91.8688888888889
14.368585	99.2133333333333	100.022222222222	99.4466666666667	91.8133333333333
14.393585	99.0977777777778	100.026666666667	99.5311111111111	91.7688888888889
14.418585	99.0244444444444	100.022222222222	99.6333333333333	91.7422222222222
14.443585	98.9955555555556	100.022222222222	99.7022222222222	91.7133333333333
14.468585	99.0177777777778	99.9933333333333	99.74	91.6755555555556
14.493585	99.1111111111111	99.94	99.78	91.6533333333333
14.518585	99.2666666666667	99.9	99.84	91.6666666666667
14.543585	99.4466666666667	99.8822222222222	99.9022222222222	91.6955555555556
14.568585	99.6111111111111	99.8644444444444	99.94	91.7288888888889
14.593585	99.7422222222222	99.8444444444445	99.9511111111111	91.7888888888889
14.618585	99.8022222222222	99.8288888888889	99.94	91.88
14.643585	99.7777777777778	99.7755555555556	99.9044444444444	91.9666666666667
14.668585	99.7155555555556	99.66	99.8377777777778	92.02
14.693585	99.6333333333333	99.5555555555556	99.7666666666667	92.06
14.718585	99.5244444444444	99.5355555555555	99.7088888888889	92.1222222222222
14.743585	99.4022222222222	99.6311111111111	99.6422222222222	92.1622222222222
14.768585	99.3355555555556	99.7888888888889	99.5622222222222	92.1288888888889
14.793585	99.3444444444444	99.9755555555556	99.4933333333333	92.0444444444444
14.818585	99.3688888888889	100.16	99.4311111111111	91.9644444444445
14.843585	99.3555555555556	100.317777777778	99.3733333333333	91.9222222222222
14.868585	99.32	100.428888888889	99.3311111111111	91.8688888888889
14.893585	99.2888888888889	100.48	99.3155555555556	91.8066666666667
14.918585	99.24	100.455555555556	99.3	91.78
14.943585	99.14	100.346666666667	99.2466666666667	91.8311111111111
14.968585	99.0266666666667	100.186666666667	99.1911111111111	91.9244444444444
14.993585	98.9911111111111	100.042222222222	99.1977777777778	91.9866666666667
15.018585	99.0644444444444	99.9666666666667	99.2644444444445	91.9911111111111
15.043585	99.2088888888889	99.98	99.3377777777778	91.9644444444445
15.068585	99.3555555555556	100.048888888889	99.3977777777778	91.9177777777778
15.093585	99.4733333333333	100.111111111111	99.4466666666667	91.8422222222222
15.118585	99.5777777777778	100.124444444444	99.5066666666667	91.74
15.143585	99.6755555555555	100.073333333333	99.5911111111111	91.6466666666667
15.168585	99.78	99.9755555555556	99.72	91.6044444444444
15.193585	99.9066666666667	99.8666666666667	99.8644444444444	91.62
15.218585	100.042222222222	99.7577777777778	99.9488888888889	91.6711111111111
15.243585	100.164444444444	99.6422222222222	99.9377777777778	91.7377777777778
15.268585	100.246666666667	99.5088888888889	99.8577777777778	91.8133333333333
15.293585	100.268888888889	99.3888888888889	99.7333333333333	91.8866666666667
15.318585	100.224444444444	99.2822222222222	99.5666666666667	91.9288888888889
15.343585	100.124444444444	99.1844444444445	99.3755555555556	91.9377777777778
15.368585	99.9755555555556	99.1266666666667	99.2022222222222	91.9288888888889
15.393585	99.7888888888889	99.1466666666667	99.0644444444444	91.9155555555556
15.418585	99.6066666666667	99.2333333333333	98.9688888888889	91.9
15.443585	99.48	99.3377777777778	98.9311111111111	91.8666666666667
15.468585	99.4088888888889	99.42	98.94	91.8288888888889
15.493585	99.36	99.4688888888889	98.9888888888889	91.8044444444445
15.518585	99.3266666666667	99.4977777777778	99.0555555555556	91.7955555555556
15.543585	99.3555555555556	99.5444444444445	99.0933333333333	91.7933333333333
15.568585	99.4377777777778	99.6111111111111	99.0577777777778	91.7777777777778
15.593585	99.5488888888889	99.6888888888889	98.9911111111111	91.7688888888889
15.618585	99.6755555555555	99.74	98.9822222222222	91.7911111111111
15.643585	99.8177777777778	99.7533333333333	99.0777777777778	91.8311111111111
15.668585	99.9622222222222	99.7533333333333	99.2511111111111	91.8533333333333
15.693585	100.062222222222	99.7888888888889	99.4622222222222	91.8555555555556
15.718585	100.111111111111	99.84	99.6711111111111	91.8533333333333
15.743585	100.124444444444	99.8755555555556	99.84	91.8311111111111
15.768585	100.126666666667	99.9133333333333	99.9555555555556	91.7822222222222
15.793585	100.108888888889	100.008888888889	100.048888888889	91.7311111111111
15.818585	100.04	100.153333333333	100.12	91.7444444444444
15.843585	99.9244444444444	100.268888888889	100.173333333333	91.8355555555556
15.868585	99.8244444444445	100.306666666667	100.224444444444	91.9511111111111
15.893585	99.7933333333333	100.3	100.257777777778	92.0622222222222
15.918585	99.8288888888889	100.295555555556	100.2	92.16
15.943585	99.8933333333333	100.286666666667	100.046666666667	92.2222222222222
15.968585	99.9688888888889	100.246666666667	99.8666666666667	92.2333333333333
15.993585	100.024444444444	100.162222222222	99.7266666666667	92.2244444444445
16.018585	100.028888888889	100.06	99.5977777777778	92.2577777777778
16.043585	100.008888888889	99.9555555555556	99.46	92.3288888888889
16.068585	100.004444444444	99.8422222222222	99.34	92.3733333333333
16.093585	100.037777777778	99.7111111111111	99.2666666666667	92.3955555555555
16.118585	100.088888888889	99.6022222222222	99.2266666666667	92.4466666666667
16.143585	100.135555555556	99.5688888888889	99.2044444444444	92.5066666666667
16.168585	100.16	99.6266666666667	99.2333333333333	92.4777777777778
16.193585	100.171111111111	99.7333333333333	99.3333333333333	92.3622222222222
16.218585	100.208888888889	99.8622222222222	99.4555555555556	92.2688888888889
16.243585	100.273333333333	99.9666666666667	99.5333333333333	92.2444444444444
16.268585	100.317777777778	100.002222222222	99.5688888888889	92.2311111111111
16.293585	100.297777777778	99.96	99.5955555555556	92.1933333333333
16.318585	100.242222222222	99.8866666666667	99.5911111111111	92.1622222222222
16.343585	100.173333333333	99.8266666666667	99.5155555555556	92.1266666666667
16.368585	100.086666666667	99.7866666666667	99.3755555555556	92.0266666666667
16.393585	99.9533333333333	99.7577777777778	99.2511111111111	91.8644444444444
16.418585	99.8044444444444	99.7822222222222	99.1844444444445	91.7266666666667
16.443585	99.6844444444445	99.88	99.16	91.6711111111111
16.468585	99.6177777777778	100.037777777778	99.1644444444444	91.6822222222222
16.493585	99.5733333333333	100.211111111111	99.2266666666667	91.7
16.518585	99.5088888888889	100.366666666667	99.3511111111111	91.6822222222222
16.543585	99.4066666666667	100.502222222222	99.4955555555556	91.6466666666667
16.568585	99.2777777777778	100.631111111111	99.6333333333333	91.64
16.593585	99.1777777777778	100.764444444444	99.7666666666667	91.6577777777778
16.618585	99.1511111111111	100.877777777778	99.88	91.68
16.643585	99.1911111111111	100.935555555556	99.9755555555556	91.6955555555556
16.668585	99.2644444444445	100.922222222222	100.084444444444	91.72
16.693585	99.3733333333333	100.871111111111	100.217777777778	91.7533333333333
16.718585	99.5244444444444	100.84	100.333333333333	91.7533333333333
16.743585	99.6644444444444	100.86	100.402222222222	91.7133333333333
16.768585	99.72	100.875555555556	100.455555555556	91.66
16.793585	99.6933333333333	100.822222222222	100.488888888889	91.6466666666667
16.818585	99.6333333333333	100.668888888889	100.473333333333	91.6688888888889
16.843585	99.5666666666667	100.446666666667	100.453333333333	91.6933333333333
16.868585	99.5244444444444	100.2	100.471111111111	91.7066666666667
16.893585	99.5488888888889	99.9644444444445	100.482222222222	91.7244444444444
16.918585	99.6422222222222	99.7866666666667	100.402222222222	91.7511111111111
16.943585	99.7666666666667	99.6888888888889	100.251111111111	91.7533333333333
16.968585	99.9111111111111	99.6644444444444	100.12	91.7022222222222
16.993585	100.084444444444	99.6888888888889	100.024444444444	91.6155555555556
17.018585	100.28	99.7466666666667	99.94	91.54
17.043585	100.431111111111	99.8533333333333	99.8888888888889	91.4822222222222
17.068585	100.48	100.015555555556	99.8822222222222	91.4333333333333
17.093585	100.42	100.217777777778	99.8644444444444	91.42
17.118585	100.293333333333	100.393333333333	99.7955555555556	91.4377777777778
17.143585	100.128888888889	100.471111111111	99.7177777777778	91.4355555555556
17.168585	99.9422222222222	100.453333333333	99.6844444444445	91.3711111111111
17.193585	99.7444444444445	100.415555555556	99.6711111111111	91.2977777777778
17.218585	99.5466666666667	100.393333333333	99.64	91.2777777777778
17.243585	99.3622222222222	100.357777777778	99.5955555555556	91.3
17.268585	99.2022222222222	100.284444444444	99.5955555555556	91.3444444444444
17.293585	99.0755555555556	100.242222222222	99.6444444444444	91.4444444444444
17.318585	99.0066666666667	100.275555555556	99.6755555555555	91.6222222222222
17.343585	99.0177777777778	100.357777777778	99.6288888888889	91.8377777777778
17.368585	99.0755555555556	100.42	99.5577777777778	92.0266666666667
17.393585	99.1311111111111	100.453333333333	99.5488888888889	92.16
17.418585	99.1977777777778	100.484444444444	99.6066666666667	92.2466666666667
17.443585	99.3266666666667	100.506666666667	99.64	92.2977777777778
17.468585	99.5244444444444	100.471111111111	99.6266666666667	92.3444444444444
17.493585	99.7177777777778	100.362222222222	99.6155555555556	92.3977777777778
17.518585	99.8511111111111	100.211111111111	99.6155555555556	92.44
17.543585	99.9266666666667	100.042222222222	99.58	92.4333333333333
17.568585	99.9622222222222	99.8711111111111	99.4955555555556	92.36
17.593585	99.9533333333333	99.7466666666667	99.4177777777778	92.2355555555556
17.618585	99.9044444444444	99.7088888888889	99.3688888888889	92.0866666666667
17.643585	99.82	99.7511111111111	99.3222222222222	91.9488888888889
17.668585	99.6844444444445	99.8066666666667	99.2422222222222	91.8311111111111
17.693585	99.5066666666667	99.8577777777778	99.1622222222222	91.7533333333333
17.718585	99.3577777777778	99.9311111111111	99.08	91.72
17.743585	99.3	100.028888888889	98.9711111111111	91.7311111111111
17.768585	99.3088888888889	100.113333333333	98.8466666666667	91.74
17.793585	99.2955555555556	100.148888888889	98.7622222222222	91.7266666666667
17.818585	99.2466666666667	100.146666666667	98.76	91.7266666666667
17.843585	99.2111111111111	100.146666666667	98.8044444444445	91.7555555555556
17.868585	99.2088888888889	100.182222222222	98.8533333333333	91.7666666666667
17.893585	99.2	100.251111111111	98.9044444444444	91.7511111111111
17.918585	99.14	100.331111111111	98.9444444444445	91.7333333333333
17.943585	99.0422222222222	100.402222222222	98.9577777777778	91.74
17.968585	98.9466666666667	100.464444444444	98.9311111111111	91.72
17.993585	98.8844444444444	100.513333333333	98.8844444444444	91.6755555555556
18.018585	98.8555555555556	100.526666666667	98.8155555555556	91.6533333333333
18.043585	98.86	100.477777777778	98.7111111111111	91.6688888888889
18.068585	98.8888888888889	100.382222222222	98.6022222222222	91.6688888888889
18.093585	98.9266666666667	100.288888888889	98.5733333333333	91.6288888888889
18.118585	98.98	100.237777777778	98.6266666666667	91.6044444444444
18.143585	99.0555555555556	100.242222222222	98.7133333333333	91.5933333333333
18.168585	99.1311111111111	100.286666666667	98.7955555555556	91.54
18.193585	99.1777777777778	100.342222222222	98.8822222222222	91.4466666666667
18.218585	99.2	100.404444444444	98.9555555555556	91.42
18.243585	99.2666666666667	100.471111111111	99.0066666666667	91.5088888888889
18.268585	99.4333333333333	100.517777777778	99.0733333333333	91.6444444444444
18.293585	99.6555555555556	100.497777777778	99.1777777777778	91.7533333333333
18.318585	99.8177777777778	100.406666666667	99.2844444444444	91.8444444444444
18.343585	99.8888888888889	100.28	99.3488888888889	91.9488888888889
18.368585	99.9555555555556	100.16	99.4088888888889	92.0533333333333
18.393585	100.062222222222	100.062222222222	99.4844444444444	92.1333333333333
18.418585	100.137777777778	99.9844444444445	99.5466666666667	92.1844444444444
18.443585	100.104444444444	99.9177777777778	99.5488888888889	92.2066666666667
18.468585	100	99.8577777777778	99.5066666666667	92.2088888888889
18.493585	99.8822222222222	99.7822222222222	99.4733333333333	92.2377777777778
18.518585	99.78	99.6711111111111	99.4955555555556	92.3066666666667
18.543585	99.6844444444445	99.56	99.5488888888889	92.3711111111111
18.568585	99.6088888888889	99.4866666666667	99.6022222222222	92.3955555555555
18.593585	99.5377777777778	99.4488888888889	99.6288888888889	92.3933333333333
18.618585	99.4666666666667	99.4222222222222	99.64	92.3822222222222
18.643585	99.4022222222222	99.4133333333333	99.6422222222222	92.3444444444444
18.668585	99.3622222222222	99.4466666666667	99.6533333333333	92.28
18.693585	99.3511111111111	99.52	99.6822222222222	92.2577777777778
18.718585	99.3711111111111	99.6155555555556	99.7266666666667	92.3088888888889
18.743585	99.4177777777778	99.7088888888889	99.7666666666667	92.3822222222222
18.768585	99.4733333333333	99.8	99.8022222222222	92.4111111111111
18.793585	99.5288888888889	99.8711111111111	99.8355555555556	92.4155555555556
18.818585	99.5711111111111	99.92	99.8511111111111	92.4288888888889
18.843585	99.5955555555556	99.94	99.8244444444445	92.4066666666667
18.868585	99.5866666666667	99.9444444444444	99.74	92.3222222222222
18.893585	99.5688888888889	99.9622222222222	99.6177777777778	92.2466666666667
18.918585	99.5622222222222	100.004444444444	99.4955555555556	92.26
18.943585	99.56	100.037777777778	99.3822222222222	92.32
18.968585	99.5244444444444	100.028888888889	99.2533333333333	92.3311111111111
18.993585	99.4666666666667	100.011111111111	99.1244444444445	92.28
19.0185845	99.4088888888889	100.031111111111	99.0288888888889	92.2311111111111
19.0435845	99.3622222222222	100.095555555556	99.0022222222222	92.2266666666667
19.0685845	99.3066666666667	100.157777777778	99.0555555555556	92.2466666666667
19.0935845	99.2511111111111	100.22	99.1733333333333	92.2444444444444
19.1185845	99.2266666666667	100.313333333333	99.3244444444445	92.2088888888889
19.1435845	99.2355555555556	100.435555555556	99.4711111111111	92.1622222222222
19.1685845	99.2488888888889	100.54	99.5977777777778	92.1288888888889
19.1935845	99.2822222222222	100.617777777778	99.6888888888889	92.0911111111111
19.2185845	99.3622222222222	100.682222222222	99.7333333333333	92.04
19.2435845	99.4977777777778	100.724444444444	99.7511111111111	91.9844444444444
19.2685845	99.6533333333333	100.722222222222	99.7355555555556	91.9355555555556
19.2935845	99.78	100.686666666667	99.6911111111111	91.9022222222222
19.3185845	99.8488888888889	100.631111111111	99.6088888888889	91.8866666666667
19.3435845	99.8755555555556	100.542222222222	99.5222222222222	91.8888888888889
19.3685845	99.8933333333333	100.402222222222	99.4555555555556	91.9044444444444
19.3935845	99.9066666666667	100.251111111111	99.4377777777778	91.9044444444444
19.4185845	99.8911111111111	100.162222222222	99.5311111111111	91.8888888888889
19.4435845	99.8377777777778	100.162222222222	99.7333333333333	91.8866666666667
19.4685845	99.7777777777778	100.193333333333	99.9444444444444	91.9111111111111
19.4935845	99.7333333333333	100.213333333333	100.031111111111	91.9177777777778
19.5185845	99.7022222222222	100.213333333333	99.9555555555556	91.88
19.5435845	99.6711111111111	100.177777777778	99.7911111111111	91.8288888888889
19.5685845	99.6577777777778	100.08	99.5911111111111	91.8111111111111
19.5935845	99.6977777777778	99.9511111111111	99.3733333333333	91.82
19.6185845	99.7711111111111	99.8377777777778	99.16	91.8355555555556
19.6435845	99.8244444444445	99.7555555555556	98.9933333333333	91.84
19.6685845	99.8044444444444	99.68	98.9155555555556	91.8288888888889
19.6935845	99.74	99.6333333333333	98.9333333333333	91.8
19.7185845	99.6644444444444	99.6777777777778	99.0244444444444	91.7755555555556
19.7435845	99.5777777777778	99.8177777777778	99.1711111111111	91.7777777777778
19.7685845	99.4666666666667	99.9844444444445	99.3711111111111	91.7888888888889
19.7935845	99.3777777777778	100.097777777778	99.6111111111111	91.8
19.8185845	99.3488888888889	100.16	99.8133333333333	91.8488888888889
19.8435845	99.3511111111111	100.195555555556	99.8911111111111	91.9355555555556
19.8685845	99.3066666666667	100.2	99.8311111111111	92
19.8935845	99.1933333333333	100.133333333333	99.6911111111111	92
19.91858451	99.08	99.9866666666667	99.4955555555556	91.9488888888889
19.94358451	99.0133333333333	99.8111111111111	99.2711111111111	91.84
19.96858451	98.9777777777778	99.66	99.08	91.6577777777778
19.99358451	98.9444444444445	99.58	98.98	91.4688888888889
20.01858451	98.94	99.5577777777778	98.94	91.3622222222222
20.04358451	98.9911111111111	99.5422222222222	98.9133333333333	91.3733333333333
20.06858451	99.08	99.4955555555556	98.9022222222222	91.4488888888889
20.09358451	99.1711111111111	99.4444444444444	98.9266666666667	91.56
20.1185845	99.2333333333333	99.4355555555556	98.9377777777778	91.7
20.1435845	99.2733333333333	99.4733333333333	98.8777777777778	91.8355555555556
20.1685845	99.2844444444444	99.5177777777778	98.7488888888889	91.9244444444444
20.1935845	99.2466666666667	99.5422222222222	98.5866666666667	91.9644444444445
20.2185845	99.1711111111111	99.5444444444445	98.4133333333333	91.9888888888889
20.2435845	99.1133333333333	99.5333333333333	98.2688888888889	92
20.2685845	99.1177777777778	99.4977777777778	98.22	91.9844444444444
20.2935845	99.1733333333333	99.46	98.2755555555556	91.9777777777778
20.3185845	99.2244444444445	99.4466666666667	98.3644444444444	92.0133333333333
20.3435845	99.2511111111111	99.46	98.4377777777778	92.0488888888889
20.3685845	99.2733333333333	99.4755555555556	98.5044444444444	92.0288888888889
20.3935845	99.32	99.4755555555556	98.6066666666667	91.9711111111111
20.4185845	99.3822222222222	99.4555555555556	98.72	91.9066666666667
20.4435845	99.4333333333333	99.4311111111111	98.8044444444445	91.8488888888889
20.4685845	99.4511111111111	99.4222222222222	98.84	91.7622222222222
20.4935845	99.4422222222222	99.4511111111111	98.8422222222222	91.6644444444445
20.5185845	99.4244444444444	99.5066666666667	98.8533333333333	91.6022222222222
20.5435845	99.4311111111111	99.5488888888889	98.8888888888889	91.5866666666667
20.5685845	99.4555555555556	99.5555555555556	98.9088888888889	91.6022222222222
20.5935845	99.4733333333333	99.5155555555556	98.9022222222222	91.62
20.6185845	99.4688888888889	99.4266666666667	98.8977777777778	91.6444444444444
20.6435845	99.4444444444444	99.3	98.9577777777778	91.6777777777778
20.6685845	99.4022222222222	99.1755555555556	99.0444444444444	91.6911111111111
20.6935845	99.3622222222222	99.1244444444445	99.0755555555556	91.6777777777778
20.7185845	99.3333333333333	99.1422222222222	99.0311111111111	91.6533333333333
20.7435845	99.3155555555556	99.16	98.98	91.6355555555556
20.7685845	99.3222222222222	99.1266666666667	98.9511111111111	91.6311111111111
20.7935845	99.3844444444444	99.1155555555555	98.9422222222222	91.6422222222222
20.8185845	99.5333333333333	99.1866666666667	98.9511111111111	91.6755555555556
20.8435845	99.7288888888889	99.2644444444445	99.0022222222222	91.7288888888889
20.8685845	99.8822222222222	99.2844444444444	99.0777777777778	91.8066666666667
20.8935845	99.9355555555556	99.2777777777778	99.1266666666667	91.9
20.9185845	99.9111111111111	99.3266666666667	99.1266666666667	91.9777777777778
20.9435845	99.8577777777778	99.4111111111111	99.1022222222222	92.0022222222222
20.9685845	99.8111111111111	99.5	99.0666666666667	91.9733333333333
20.9935845	99.7777777777778	99.6022222222222	98.9933333333333	91.9155555555556
21.018585	99.7577777777778	99.7022222222222	98.8888888888889	91.86
21.043585	99.7311111111111	99.7688888888889	98.8222222222222	91.7866666666667
21.068585	99.68	99.8244444444445	98.82	91.7
21.093585	99.6266666666667	99.9066666666667	98.82	91.6666666666667
21.118585	99.5933333333333	100.013333333333	98.78	91.7244444444444
21.143585	99.5711111111111	100.071111111111	98.7244444444444	91.7755555555556
21.168585	99.5222222222222	100.053333333333	98.6933333333333	91.7133333333333
21.193585	99.48	99.9888888888889	98.6755555555556	91.5733333333333
21.218585	99.4822222222222	99.9022222222222	98.6866666666667	91.48
21.243585	99.5044444444444	99.8	98.7488888888889	91.4577777777778
21.268585	99.4666666666667	99.6911111111111	98.8488888888889	91.4444444444444
21.293585	99.4022222222222	99.5977777777778	98.9511111111111	91.4066666666667
21.318585	99.3866666666667	99.5355555555555	99.0422222222222	91.3933333333333
21.343585	99.3977777777778	99.5244444444444	99.1377777777778	91.4444444444444
21.368585	99.3555555555556	99.5511111111111	99.2111111111111	91.5355555555556
21.393585	99.2844444444444	99.5844444444444	99.2022222222222	91.6155555555556
21.418585	99.26	99.6155555555556	99.1022222222222	91.6555555555556
21.443585	99.2777777777778	99.6688888888889	98.9666666666667	91.6711111111111
21.468585	99.2577777777778	99.7577777777778	98.8577777777778	91.6755555555556
21.493585	99.1666666666667	99.8644444444444	98.7955555555556	91.64
21.518585	99.0755555555556	99.94	98.7511111111111	91.5577777777778
21.543585	99.0577777777778	99.98	98.7044444444445	91.4666666666667
21.568585	99.1422222222222	100.017777777778	98.6466666666667	91.4466666666667
21.593585	99.2911111111111	100.064444444444	98.6133333333333	91.5288888888889
21.618585	99.4555555555556	100.097777777778	98.6311111111111	91.6577777777778
21.643585	99.6177777777778	100.097777777778	98.7	91.7755555555556
21.668585	99.7911111111111	100.071111111111	98.8	91.8644444444444
21.693585	99.9555555555556	100.017777777778	98.8933333333333	91.9311111111111
21.718585	100.088888888889	99.9422222222222	98.9555555555556	91.98
21.743585	100.173333333333	99.8377777777778	98.9822222222222	91.9888888888889
21.768585	100.224444444444	99.72	99.0044444444444	91.9422222222222
21.793585	100.231111111111	99.6044444444445	99.0622222222222	91.8511111111111
21.818585	100.157777777778	99.4755555555556	99.1555555555556	91.7511111111111
21.843585	100.011111111111	99.3266666666667	99.24	91.6755555555556
21.868585	99.8622222222222	99.1777777777778	99.2888888888889	91.6266666666667
21.893585	99.7911111111111	99.0622222222222	99.3222222222222	91.6088888888889
21.918585	99.7822222222222	98.9955555555556	99.3355555555556	91.6288888888889
21.943585	99.7755555555556	98.9777777777778	99.2711111111111	91.6666666666667
21.968585	99.7555555555556	98.9955555555556	99.1022222222222	91.6888888888889
21.993585	99.7577777777778	99.0511111111111	98.92	91.6577777777778
22.018585	99.7822222222222	99.16	98.8288888888889	91.6044444444444
22.043585	99.7866666666667	99.3266666666667	98.8311111111111	91.5622222222222
22.068585	99.7422222222222	99.5288888888889	98.8777777777778	91.5422222222222
22.093585	99.6755555555555	99.6844444444445	98.9466666666667	91.5244444444444
22.118585	99.6355555555556	99.7511111111111	99.0733333333333	91.5155555555556
22.143585	99.6333333333333	99.72	99.2755555555556	91.4933333333333
22.168585	99.6022222222222	99.6155555555556	99.5444444444445	91.4088888888889
22.193585	99.5222222222222	99.4577777777778	99.8111111111111	91.2666666666667
22.218585	99.4666666666667	99.2955555555556	99.9888888888889	91.1688888888889
22.243585	99.4866666666667	99.1488888888889	100.035555555556	91.1888888888889
22.268585	99.5355555555555	99.0377777777778	100	91.2822222222222
22.293585	99.5488888888889	98.9666666666667	99.9355555555556	91.3577777777778
22.318585	99.5444444444445	98.9622222222222	99.8177777777778	91.4088888888889
22.343585	99.5488888888889	99	99.64	91.4555555555555
22.368585	99.58	99.0422222222222	99.4488888888889	91.4822222222222
22.393585	99.6466666666667	99.08	99.3066666666667	91.4911111111111
22.418585	99.7755555555556	99.1244444444445	99.2088888888889	91.5177777777778
22.443585	99.9111111111111	99.1733333333333	99.1422222222222	91.5777777777778
22.468585	99.9866666666667	99.2355555555556	99.1222222222222	91.62
22.493585	99.9888888888889	99.34	99.1466666666667	91.6111111111111
22.518585	99.9555555555556	99.5	99.1733333333333	91.5933333333333
22.543585	99.9177777777778	99.6577777777778	99.1844444444445	91.6155555555556
22.568585	99.8622222222222	99.7533333333333	99.2	91.6844444444445
22.593585	99.7911111111111	99.7644444444444	99.2377777777778	91.7711111111111
22.618585	99.7111111111111	99.7311111111111	99.2666666666667	91.8533333333333
22.643585	99.6355555555556	99.7088888888889	99.2866666666667	91.9266666666667
22.668585	99.5622222222222	99.7155555555556	99.3222222222222	91.9911111111111
22.693585	99.5155555555556	99.74	99.3644444444445	92.0266666666667
22.718585	99.4977777777778	99.7666666666667	99.3688888888889	92.0155555555556
22.743585	99.4911111111111	99.7955555555556	99.3311111111111	91.9488888888889
22.768585	99.4711111111111	99.8111111111111	99.3155555555556	91.8488888888889
22.793585	99.4377777777778	99.8044444444444	99.3844444444444	91.7511111111111
22.818585	99.4111111111111	99.7777777777778	99.4955555555556	91.6777777777778
22.843585	99.4088888888889	99.7266666666667	99.5733333333333	91.6311111111111
22.868585	99.4422222222222	99.6466666666667	99.5822222222222	91.5977777777778
22.893585	99.4955555555556	99.5844444444444	99.5555555555556	91.5711111111111
22.918585	99.5155555555556	99.5911111111111	99.5288888888889	91.56
22.943585	99.4466666666667	99.6422222222222	99.5088888888889	91.5822222222222
22.968585	99.2911111111111	99.6777777777778	99.46	91.6222222222222
22.993585	99.1044444444445	99.6844444444445	99.3622222222222	91.6688888888889
23.018585	98.9311111111111	99.7088888888889	99.2044444444444	91.7088888888889
23.043585	98.7622222222222	99.7422222222222	99.0555555555556	91.7333333333333
23.068585	98.5888888888889	99.7466666666667	98.9888888888889	91.7333333333333
23.093585	98.4355555555556	99.72	99.0044444444444	91.7422222222222
23.118585	98.3755555555556	99.6755555555555	99.02	91.7888888888889
23.143585	98.4311111111111	99.6066666666667	98.9755555555556	91.8733333333333
