Time (ns)	S1_0.6uJ(%)	S1_2.3uJ(%)	S1_6.6uJ(%)	S1_15uJ(%)
-7.95642	99.8340909090909	100.331818181818	99.0681818181818	100.5
-7.93142	99.8204545454546	100.190909090909	99.0840909090909	100.479545454545
-7.90642	99.8840909090909	100.056818181818	99.125	100.4
-7.88142	99.9681818181818	99.9318181818182	99.1863636363636	100.295454545455
-7.85642	100.018181818182	99.8295454545455	99.2772727272727	100.204545454545
-7.83142	100.052272727273	99.7545454545455	99.3886363636364	100.163636363636
-7.80642	100.079545454545	99.7045454545455	99.4863636363636	100.154545454545
-7.78142	100.081818181818	99.7045454545455	99.5477272727273	100.118181818182
-7.75642	100.068181818182	99.7840909090909	99.5681818181818	100.022727272727
-7.73142	100.077272727273	99.9	99.5886363636364	99.8886363636364
-7.70642	100.118181818182	99.9704545454545	99.6363636363636	99.7545454545455
-7.68142	100.172727272727	99.9954545454546	99.7045454545455	99.625
-7.65642	100.265909090909	100.054545454545	99.7545454545455	99.5045454545455
-7.63142	100.404545454545	100.172727272727	99.7704545454545	99.425
-7.60642	100.534090909091	100.302272727273	99.7909090909091	99.4227272727273
-7.58142	100.6	100.393181818182	99.8409090909091	99.4659090909091
-7.55642	100.631818181818	100.434090909091	99.8954545454545	99.5045454545455
-7.53142	100.663636363636	100.425	99.9272727272727	99.5340909090909
-7.50642	100.697727272727	100.372727272727	99.9295454545454	99.6022727272727
-7.48142	100.709090909091	100.297727272727	99.9318181818182	99.7363636363636
-7.45642	100.704545454545	100.243181818182	99.9431818181818	99.8954545454545
-7.43142	100.668181818182	100.252272727273	99.9590909090909	100.020454545455
-7.40642	100.588636363636	100.327272727273	100.004545454545	100.077272727273
-7.38142	100.497727272727	100.443181818182	100.104545454545	100.063636363636
-7.35642	100.461363636364	100.575	100.231818181818	100.004545454545
-7.33142	100.493181818182	100.709090909091	100.309090909091	99.9454545454545
-7.30642	100.563636363636	100.809090909091	100.297727272727	99.9295454545454
-7.28142	100.629545454545	100.845454545455	100.222727272727	99.9568181818182
-7.25642	100.661363636364	100.831818181818	100.118181818182	100.009090909091
-7.23142	100.670454545455	100.811363636364	100.002272727273	100.072727272727
-7.20642	100.681818181818	100.818181818182	99.9022727272727	100.156818181818
-7.18142	100.740909090909	100.845454545455	99.85	100.245454545455
-7.15642	100.852272727273	100.856818181818	99.8181818181818	100.297727272727
-7.13142	100.975	100.836363636364	99.7522727272727	100.318181818182
-7.10642	101.061363636364	100.8	99.6386363636364	100.359090909091
-7.08142	101.115909090909	100.772727272727	99.5159090909091	100.436363636364
-7.05642	101.165909090909	100.765909090909	99.4022727272727	100.493181818182
-7.03142	101.204545454545	100.784090909091	99.2863636363636	100.481818181818
-7.00642	101.209090909091	100.797727272727	99.1886363636364	100.445454545455
-6.98142	101.165909090909	100.775	99.1727272727273	100.415909090909
-6.95642	101.084090909091	100.7	99.2477272727273	100.356818181818
-6.93142	100.959090909091	100.611363636364	99.3727272727273	100.231818181818
-6.90642	100.809090909091	100.529545454545	99.5181818181818	100.090909090909
-6.88142	100.663636363636	100.443181818182	99.6659090909091	100.006818181818
-6.85642	100.543181818182	100.354545454545	99.7681818181818	99.95
-6.83142	100.456818181818	100.281818181818	99.8	99.8590909090909
-6.80642	100.397727272727	100.245454545455	99.8181818181818	99.7613636363636
-6.78142	100.352272727273	100.247727272727	99.9022727272727	99.75
-6.75642	100.320454545455	100.286363636364	100.006818181818	99.85
-6.73142	100.315909090909	100.370454545455	100.059090909091	99.9659090909091
-6.70642	100.318181818182	100.472727272727	100.088636363636	100.031818181818
-6.68142	100.311363636364	100.554545454545	100.165909090909	100.070454545455
-6.65642	100.295454545455	100.588636363636	100.286363636364	100.115909090909
-6.63142	100.259090909091	100.568181818182	100.386363636364	100.129545454545
-6.60642	100.188636363636	100.484090909091	100.434090909091	100.081818181818
-6.58142	100.095454545455	100.379545454545	100.440909090909	99.9840909090909
-6.55642	100.052272727273	100.309090909091	100.411363636364	99.8795454545455
-6.53142	100.056818181818	100.293181818182	100.361363636364	99.7954545454545
-6.50642	100.045454545455	100.290909090909	100.295454545455	99.75
-6.48142	99.9727272727273	100.279545454545	100.202272727273	99.7113636363636
-6.45642	99.9022727272727	100.295454545455	100.065909090909	99.6409090909091
-6.43142	99.8772727272727	100.370454545455	99.9090909090909	99.55
-6.40642	99.8795454545455	100.479545454545	99.7954545454545	99.4818181818182
-6.38142	99.8704545454545	100.563636363636	99.7409090909091	99.45
-6.35642	99.8772727272727	100.613636363636	99.7181818181818	99.3886363636364
-6.33142	99.9522727272727	100.636363636364	99.7136363636364	99.3022727272727
-6.30642	100.095454545455	100.631818181818	99.7295454545454	99.2659090909091
-6.28142	100.259090909091	100.572727272727	99.7409090909091	99.35
-6.25642	100.386363636364	100.456818181818	99.6886363636364	99.5022727272727
-6.23142	100.445454545455	100.318181818182	99.5795454545455	99.6568181818182
-6.20642	100.443181818182	100.193181818182	99.4795454545455	99.8022727272727
-6.18142	100.397727272727	100.084090909091	99.4295454545455	99.9545454545455
-6.15642	100.354545454545	99.9840909090909	99.3977272727273	100.088636363636
-6.13142	100.331818181818	99.9272727272727	99.3522727272727	100.159090909091
-6.10642	100.329545454545	99.9181818181818	99.3045454545454	100.179545454545
-6.08142	100.345454545455	99.9431818181818	99.2795454545455	100.181818181818
-6.05642	100.368181818182	99.9818181818182	99.2704545454545	100.159090909091
-6.03142	100.395454545455	100.047727272727	99.2568181818182	100.104545454545
-6.00642	100.393181818182	100.147727272727	99.2454545454545	100.029545454545
-5.98142	100.352272727273	100.277272727273	99.25	99.9727272727273
-5.95642	100.309090909091	100.406818181818	99.25	99.9318181818182
-5.93142	100.322727272727	100.515909090909	99.2159090909091	99.9068181818182
-5.90642	100.381818181818	100.6	99.1886363636364	99.9136363636364
-5.88142	100.434090909091	100.681818181818	99.2272727272727	99.9454545454545
-5.85642	100.459090909091	100.747727272727	99.3113636363636	99.9795454545455
-5.83142	100.484090909091	100.752272727273	99.3886363636364	99.9886363636364
-5.80642	100.522727272727	100.679545454545	99.475	99.9840909090909
-5.78142	100.572727272727	100.597727272727	99.5931818181818	99.9840909090909
-5.75642	100.629545454545	100.593181818182	99.7272727272727	99.9659090909091
-5.73142	100.681818181818	100.661363636364	99.8159090909091	99.9068181818182
-5.70642	100.704545454545	100.709090909091	99.8681818181818	99.8386363636364
-5.68142	100.684090909091	100.681818181818	99.9204545454545	99.8181818181818
-5.65642	100.656818181818	100.6	99.9954545454546	99.8568181818182
-5.63142	100.659090909091	100.531818181818	100.070454545455	99.9136363636364
-5.60642	100.681818181818	100.486363636364	100.131818181818	99.9772727272727
-5.58142	100.697727272727	100.456818181818	100.156818181818	100.027272727273
-5.55642	100.722727272727	100.422727272727	100.170454545455	100.004545454545
-5.53142	100.770454545455	100.409090909091	100.202272727273	99.875
-5.50642	100.836363636364	100.409090909091	100.236363636364	99.6931818181818
-5.48142	100.911363636364	100.393181818182	100.222727272727	99.5590909090909
-5.45642	100.977272727273	100.352272727273	100.145454545455	99.5
-5.43142	100.995454545455	100.322727272727	100.056818181818	99.4886363636364
-5.40642	100.940909090909	100.311363636364	100.002272727273	99.5045454545455
-5.38142	100.845454545455	100.290909090909	99.9704545454545	99.5340909090909
-5.35642	100.734090909091	100.234090909091	99.9590909090909	99.5477272727273
-5.33142	100.618181818182	100.181818181818	99.9772727272727	99.5386363636364
-5.30642	100.5	100.172727272727	100.018181818182	99.55
-5.28142	100.406818181818	100.218181818182	100.054545454545	99.6113636363636
-5.25642	100.356818181818	100.290909090909	100.047727272727	99.6863636363637
-5.23142	100.370454545455	100.372727272727	100.006818181818	99.7068181818182
-5.20642	100.434090909091	100.456818181818	99.9659090909091	99.6659090909091
-5.18142	100.518181818182	100.545454545455	99.9590909090909	99.6113636363636
-5.15642	100.609090909091	100.593181818182	99.9909090909091	99.5386363636364
-5.13142	100.718181818182	100.561363636364	100.043181818182	99.4363636363636
-5.10642	100.822727272727	100.447727272727	100.106818181818	99.35
-5.08142	100.870454545455	100.311363636364	100.179545454545	99.3477272727273
-5.05642	100.847727272727	100.197727272727	100.234090909091	99.4090909090909
-5.03142	100.8	100.104545454545	100.259090909091	99.4522727272727
-5.00642	100.772727272727	100.013636363636	100.247727272727	99.4568181818182
-4.98142	100.75	99.9386363636364	100.209090909091	99.4568181818182
-4.95642	100.727272727273	99.9022727272727	100.156818181818	99.4363636363636
-4.93142	100.734090909091	99.9136363636364	100.127272727273	99.3659090909091
-4.90642	100.790909090909	99.9318181818182	100.120454545455	99.2840909090909
-4.88142	100.890909090909	99.925	100.102272727273	99.2636363636364
-4.85642	101.004545454545	99.8954545454545	100.020454545455	99.3363636363636
-4.83142	101.111363636364	99.8886363636364	99.8954545454545	99.4613636363636
-4.80642	101.168181818182	99.9386363636364	99.8022727272727	99.6022727272727
-4.78142	101.136363636364	100.043181818182	99.775	99.7522727272727
-4.75642	101.031818181818	100.154545454545	99.7840909090909	99.8840909090909
-4.73142	100.911363636364	100.202272727273	99.8022727272727	99.9386363636364
-4.70642	100.809090909091	100.177272727273	99.8295454545455	99.8795454545455
-4.68142	100.695454545455	100.129545454545	99.8909090909091	99.7613636363636
-4.65642	100.579545454545	100.122727272727	99.9681818181818	99.6704545454545
-4.63142	100.495454545455	100.168181818182	100.029545454545	99.6386363636364
-4.60642	100.479545454545	100.220454545455	100.056818181818	99.6431818181818
-4.58142	100.495454545455	100.261363636364	100.059090909091	99.6613636363636
-4.55642	100.520454545455	100.295454545455	100.029545454545	99.6818181818182
-4.53142	100.563636363636	100.318181818182	99.9545454545455	99.7
-4.50642	100.647727272727	100.304545454545	99.8590909090909	99.7113636363636
-4.48142	100.747727272727	100.256818181818	99.7795454545454	99.7386363636364
-4.45642	100.843181818182	100.211363636364	99.7181818181818	99.7772727272727
-4.43142	100.911363636364	100.209090909091	99.6613636363636	99.8136363636364
-4.40642	100.947727272727	100.234090909091	99.6204545454546	99.8409090909091
-4.38142	100.936363636364	100.286363636364	99.6363636363636	99.8522727272727
-4.35642	100.886363636364	100.393181818182	99.6863636363637	99.8272727272727
-4.33142	100.822727272727	100.547727272727	99.7227272727273	99.7545454545455
-4.30642	100.747727272727	100.684090909091	99.7136363636364	99.675
-4.28142	100.654545454545	100.756818181818	99.6931818181818	99.6295454545455
-4.25642	100.55	100.775	99.6954545454546	99.6159090909091
-4.23142	100.475	100.795454545455	99.725	99.6204545454546
-4.20642	100.454545454545	100.822727272727	99.7659090909091	99.6363636363636
-4.18142	100.443181818182	100.861363636364	99.8159090909091	99.6613636363636
-4.15642	100.395454545455	100.920454545455	99.8931818181818	99.6818181818182
-4.13142	100.318181818182	100.965909090909	100.006818181818	99.7022727272727
-4.10642	100.245454545455	100.954545454545	100.134090909091	99.7659090909091
-4.08142	100.181818181818	100.868181818182	100.231818181818	99.8681818181818
-4.05642	100.140909090909	100.765909090909	100.265909090909	99.9568181818182
-4.03142	100.163636363636	100.695454545455	100.220454545455	99.9977272727273
-4.00642	100.231818181818	100.643181818182	100.152272727273	100.047727272727
-3.98142	100.279545454545	100.595454545455	100.113636363636	100.143181818182
-3.95642	100.290909090909	100.561363636364	100.095454545455	100.220454545455
-3.93142	100.336363636364	100.545454545455	100.029545454545	100.229545454545
-3.90642	100.443181818182	100.529545454545	99.9090909090909	100.179545454545
-3.88142	100.522727272727	100.518181818182	99.8272727272727	100.134090909091
-3.85642	100.531818181818	100.529545454545	99.8681818181818	100.102272727273
-3.83142	100.511363636364	100.536363636364	100.009090909091	100.038636363636
-3.80642	100.525	100.506818181818	100.163636363636	99.925
-3.78142	100.563636363636	100.440909090909	100.281818181818	99.8
-3.75642	100.609090909091	100.379545454545	100.368181818182	99.725
-3.73142	100.663636363636	100.331818181818	100.443181818182	99.7
-3.70642	100.734090909091	100.277272727273	100.518181818182	99.6522727272727
-3.68142	100.784090909091	100.204545454545	100.584090909091	99.5431818181818
-3.65642	100.790909090909	100.143181818182	100.606818181818	99.4227272727273
-3.63142	100.784090909091	100.127272727273	100.581818181818	99.3727272727273
-3.60642	100.786363636364	100.165909090909	100.547727272727	99.3886363636364
-3.58142	100.786363636364	100.229545454545	100.543181818182	99.4113636363636
-3.55642	100.765909090909	100.270454545455	100.536363636364	99.4
-3.53142	100.713636363636	100.259090909091	100.495454545455	99.4136363636364
-3.50642	100.636363636364	100.211363636364	100.415909090909	99.4977272727273
-3.48142	100.525	100.170454545455	100.318181818182	99.6295454545455
-3.45642	100.406818181818	100.120454545455	100.206818181818	99.7659090909091
-3.43142	100.336363636364	100.031818181818	100.109090909091	99.9045454545455
-3.40642	100.354545454545	99.9204545454545	100.052272727273	100.059090909091
-3.38142	100.409090909091	99.8431818181818	100.018181818182	100.215909090909
-3.35642	100.447727272727	99.8272727272727	99.9568181818182	100.345454545455
-3.33142	100.454545454545	99.8454545454545	99.8681818181818	100.436363636364
-3.30642	100.45	99.8659090909091	99.7840909090909	100.493181818182
-3.28142	100.447727272727	99.875	99.725	100.495454545455
-3.25642	100.45	99.8818181818182	99.6295454545455	100.415909090909
-3.23142	100.475	99.9022727272727	99.5045454545455	100.229545454545
-3.20642	100.506818181818	99.95	99.4045454545454	99.9795454545455
-3.18142	100.490909090909	100.018181818182	99.3795454545455	99.7522727272727
-3.15642	100.422727272727	100.097727272727	99.3795454545455	99.5863636363636
-3.13142	100.368181818182	100.152272727273	99.375	99.4568181818182
-3.10642	100.368181818182	100.159090909091	99.3886363636364	99.3590909090909
-3.08142	100.404545454545	100.152272727273	99.4863636363636	99.3159090909091
-3.05642	100.461363636364	100.179545454545	99.6386363636364	99.3386363636364
-3.03142	100.556818181818	100.218181818182	99.7772727272727	99.3795454545455
-3.00642	100.675	100.220454545455	99.875	99.4204545454545
-2.98142	100.772727272727	100.177272727273	99.9727272727273	99.4636363636364
-2.95642	100.818181818182	100.140909090909	100.097727272727	99.5090909090909
-2.93142	100.775	100.122727272727	100.206818181818	99.5545454545455
-2.90642	100.661363636364	100.081818181818	100.222727272727	99.6272727272727
-2.88142	100.531818181818	100.004545454545	100.134090909091	99.7272727272727
-2.85642	100.456818181818	99.9409090909091	99.9795454545455	99.8159090909091
-2.83142	100.418181818182	99.9272727272727	99.8159090909091	99.8409090909091
-2.80642	100.372727272727	99.95	99.6681818181818	99.8136363636364
-2.78142	100.336363636364	99.9704545454545	99.5340909090909	99.7909090909091
-2.75642	100.347727272727	99.9909090909091	99.3704545454545	99.7954545454545
-2.73142	100.393181818182	100.034090909091	99.1772727272727	99.8045454545454
-2.70642	100.422727272727	100.106818181818	99.0272727272727	99.8045454545454
-2.68142	100.429545454545	100.170454545455	98.9863636363636	99.8090909090909
-2.65642	100.436363636364	100.190909090909	99.0227272727273	99.8272727272727
-2.63142	100.445454545455	100.165909090909	99.0727272727273	99.8136363636364
-2.60642	100.418181818182	100.113636363636	99.1409090909091	99.7545454545455
-2.58142	100.356818181818	100.068181818182	99.2863636363636	99.6568181818182
-2.55642	100.304545454545	100.027272727273	99.5022727272727	99.5613636363636
-2.53142	100.306818181818	99.9681818181818	99.7318181818182	99.5090909090909
-2.50642	100.352272727273	99.8909090909091	99.9340909090909	99.5340909090909
-2.48142	100.386363636364	99.85	100.093181818182	99.6136363636363
-2.45642	100.390909090909	99.875	100.206818181818	99.6886363636364
-2.43142	100.381818181818	99.9159090909091	100.286363636364	99.7159090909091
-2.40642	100.386363636364	99.8909090909091	100.368181818182	99.7272727272727
-2.38142	100.4	99.8022727272727	100.429545454545	99.7522727272727
-2.35642	100.415909090909	99.7136363636364	100.415909090909	99.7636363636364
-2.33142	100.431818181818	99.6522727272727	100.297727272727	99.7409090909091
-2.30642	100.45	99.5863636363636	100.143181818182	99.7272727272727
-2.28142	100.470454545455	99.5113636363636	100.022727272727	99.75
-2.25642	100.465909090909	99.4886363636364	99.9636363636364	99.7795454545454
-2.23142	100.415909090909	99.5295454545454	99.9431818181818	99.7795454545454
-2.20642	100.343181818182	99.5727272727273	99.9454545454545	99.7477272727273
-2.18142	100.297727272727	99.6	99.9318181818182	99.7
-2.15642	100.295454545455	99.6568181818182	99.8818181818182	99.6636363636364
-2.13142	100.320454545455	99.775	99.8181818181818	99.6522727272727
-2.10642	100.352272727273	99.9068181818182	99.7795454545454	99.6363636363636
-2.08142	100.379545454545	100.029545454545	99.7681818181818	99.5772727272727
-2.05642	100.409090909091	100.120454545455	99.7795454545454	99.4931818181818
-2.03142	100.440909090909	100.195454545455	99.8204545454546	99.4545454545455
-2.00642	100.459090909091	100.256818181818	99.9295454545454	99.4931818181818
-1.98142	100.472727272727	100.322727272727	100.084090909091	99.575
-1.95642	100.475	100.386363636364	100.236363636364	99.6454545454545
-1.93142	100.456818181818	100.443181818182	100.320454545455	99.6931818181818
-1.90642	100.429545454545	100.486363636364	100.302272727273	99.7545454545455
-1.88142	100.431818181818	100.525	100.197727272727	99.8431818181818
-1.85642	100.481818181818	100.540909090909	100.079545454545	99.9386363636364
-1.83142	100.563636363636	100.515909090909	99.9545454545455	100.015909090909
-1.80642	100.634090909091	100.484090909091	99.825	100.079545454545
-1.78142	100.670454545455	100.493181818182	99.7159090909091	100.122727272727
-1.75642	100.668181818182	100.540909090909	99.675	100.134090909091
-1.73142	100.647727272727	100.595454545455	99.6704545454545	100.120454545455
-1.70642	100.622727272727	100.620454545455	99.6363636363636	100.093181818182
-1.68142	100.581818181818	100.611363636364	99.5613636363636	100.065909090909
-1.65642	100.506818181818	100.609090909091	99.4772727272727	100.047727272727
-1.63142	100.418181818182	100.645454545455	99.4136363636364	100.063636363636
-1.60642	100.340909090909	100.720454545455	99.3909090909091	100.102272727273
-1.58142	100.304545454545	100.777272727273	99.4295454545455	100.127272727273
-1.55642	100.336363636364	100.795454545455	99.4909090909091	100.113636363636
-1.53142	100.434090909091	100.772727272727	99.5113636363636	100.104545454545
-1.50642	100.55	100.725	99.5136363636364	100.131818181818
-1.48142	100.65	100.672727272727	99.575	100.188636363636
-1.45642	100.727272727273	100.634090909091	99.6931818181818	100.202272727273
-1.43142	100.790909090909	100.597727272727	99.7909090909091	100.156818181818
-1.40642	100.863636363636	100.545454545455	99.8204545454546	100.081818181818
-1.38142	100.95	100.490909090909	99.8068181818182	100.006818181818
-1.35642	101.036363636364	100.495454545455	99.7636363636364	99.9340909090909
-1.33142	101.1	100.581818181818	99.6818181818182	99.8772727272727
-1.30642	101.159090909091	100.7	99.6068181818182	99.85
-1.28142	101.229545454545	100.806818181818	99.5522727272727	99.8568181818182
-1.25642	101.288636363636	100.872727272727	99.4681818181818	99.9
-1.23142	101.286363636364	100.886363636364	99.3477272727273	99.9659090909091
-1.20642	101.197727272727	100.825	99.2454545454545	100.031818181818
-1.18142	101.061363636364	100.697727272727	99.2	100.065909090909
-1.15642	100.925	100.536363636364	99.1772727272727	100.056818181818
-1.13142	100.813636363636	100.365909090909	99.1659090909091	100.029545454545
-1.10642	100.718181818182	100.188636363636	99.2227272727273	100.015909090909
-1.08142	100.613636363636	100.031818181818	99.3545454545455	100.038636363636
-1.05642	100.525	99.9409090909091	99.4863636363636	100.081818181818
-1.03142	100.470454545455	99.9068181818182	99.5522727272727	100.138636363636
-1.00642	100.436363636364	99.8772727272727	99.5977272727273	100.195454545455
-0.98142	100.390909090909	99.8409090909091	99.6795454545454	100.243181818182
-0.956420000000001	100.309090909091	99.8522727272727	99.775	100.259090909091
-0.931419999999999	100.222727272727	99.9295454545454	99.8068181818182	100.270454545455
-0.906420000000001	100.152272727273	100.034090909091	99.7909090909091	100.318181818182
-0.881419999999999	100.059090909091	100.154545454545	99.8090909090909	100.393181818182
-0.85642	99.9454545454545	100.340909090909	99.8568181818182	100.445454545455
-0.831420000000001	99.8659090909091	100.575	99.8659090909091	100.454545454545
-0.806419999999999	99.8522727272727	100.761363636364	99.8318181818182	100.454545454545
-0.781420000000001	99.8454545454545	100.85	99.8409090909091	100.436363636364
-0.756419999999999	99.8159090909091	100.9	99.9181818181818	100.361363636364
-0.73142	99.8181818181818	100.945454545455	100.020454545455	100.197727272727
-0.706420000000001	99.9159090909091	100.927272727273	100.104545454545	99.9886363636364
-0.681419999999999	100.056818181818	100.813636363636	100.179545454545	99.7795454545454
-0.656420000000001	100.177272727273	100.670454545455	100.220454545455	99.6045454545454
-0.631419999999999	100.286363636364	100.572727272727	100.206818181818	99.475
-0.60642	100.431818181818	100.520454545455	100.165909090909	99.4
-0.581420000000001	100.575	100.484090909091	100.163636363636	99.3659090909091
-0.556419999999999	100.684090909091	100.475	100.190909090909	99.3454545454545
-0.531420000000001	100.763636363636	100.504545454545	100.188636363636	99.3
-0.506419999999999	100.827272727273	100.536363636364	100.138636363636	99.2363636363636
-0.48142	100.843181818182	100.561363636364	100.072727272727	99.1886363636364
-0.456420000000001	100.797727272727	100.584090909091	100.015909090909	99.175
-0.431419999999999	100.736363636364	100.584090909091	99.9681818181818	99.1818181818182
-0.406420000000001	100.693181818182	100.547727272727	99.9568181818182	99.15
-0.381419999999999	100.661363636364	100.490909090909	100.018181818182	99.0590909090909
-0.35642	100.631818181818	100.436363636364	100.134090909091	98.9477272727273
-0.331420000000001	100.611363636364	100.397727272727	100.259090909091	98.8818181818182
-0.306419999999999	100.609090909091	100.4	100.356818181818	98.8863636363636
-0.281420000000001	100.593181818182	100.484090909091	100.411363636364	98.9272727272727
